ID,Lng,Lat,angle,highway
1402.0,153.046851,-27.4412542,104.43602989707956,trunk
1403.0,153.0472951891,-27.4412953444,85.71469450814823,trunk
1404.0,153.04772502149999,-27.4411888733,67.32415201344615,trunk
1405.0,153.0480918396,-27.440960532800002,49.72456047492572,trunk
1406.0,153.0359285,-27.4599139,300.81990176158723,unclassified
1407.0,153.0355478852,-27.459701621700003,305.36462006363996,unclassified
1408.0,153.0461647,-27.4410062,212.89315300166757,tertiary
1409.0,153.0413894,-27.4498109,294.8357879532934,primary
1410.0,153.0461062,-27.4410869,222.04949699204982,primary
1411.0,153.0453472,-27.4417507,40.95052538148468,primary
1412.0,153.0456415811,-27.4414480347,40.95052538148468,primary
1413.0,153.0183383,-27.4609471,301.74298677545,primary
1414.0,153.045458,-27.4417722,222.8967641190941,primary
1415.0,153.0451461134,-27.442060478400002,225.16395237345432,primary
1416.0,153.0448010919,-27.4423167842,230.77804954320857,primary
1417.0,153.0445112265,-27.4426188569,210.26668483614628,primary
1418.0,153.0442866082,-27.442965865999998,209.28199046839214,primary
1419.0,153.0138913,-27.4577528,159.7713802587813,primary
1420.0,153.0140790619,-27.4581159088,151.54585837757455,primary
1421.0,153.0142930655,-27.458468180500002,151.54585837757455,primary
1422.0,153.0424084,-27.433081,20.983323263794198,primary
1423.0,153.0426086994,-27.432724056399998,31.212992214228834,primary
1424.0,153.0136212,-27.4572287,155.47424241664342,primary
1425.0,153.013808563,-27.4575928469,154.8215629325329,primary
1426.0,153.0411996,-27.4369503,351.05650565701376,secondary
1427.0,153.04112977379998,-27.4365544197,351.05650565701376,secondary
1428.0,153.0439802,-27.4403792,125.4854834111668,motorway
1429.0,153.0443538059,-27.440601296700002,121.92668573548988,motorway
1430.0,153.0447520479,-27.4407862996,115.51035187832953,motorway
1431.0,153.0451712469,-27.440928881199998,107.80581238120628,motorway
1432.0,153.0458969,-27.4413222,221.02929998925774,primary
1433.0,153.0456020528,-27.441624504299998,221.02929998925774,primary
1434.0,153.0458115,-27.4412604,35.462674676927726,primary
1435.0,153.0437524,-27.4374698,97.43586372912807,residential
1436.0,153.0441977804,-27.437521663600002,97.43586372912807,residential
1437.0,153.0473544,-27.4281836,187.38451503215725,residential
1438.0,153.0472966709,-27.4285810592,187.38451503215725,residential
1439.0,153.0472389417,-27.428978516999997,187.38451503215725,residential
1440.0,153.0426,-27.43533,343.75676306760084,residential
1441.0,153.0424743636,-27.4349452386,343.75676306760084,residential
1442.0,153.0475639,-27.4291217,277.7010293632381,residential
1443.0,153.047118479,-27.4290702765,276.3112660435985,residential
1444.0,153.045093,-27.4304378,99.1272976538373,residential
1445.0,153.045536485,-27.4305012944,99.11167837329914,residential
1446.0,153.0459799766,-27.4305647516,99.10869481965493,residential
1447.0,153.0464234703,-27.4306281975,99.10869481965493,residential
1448.0,153.0417669,-27.4299464,98.46768975412388,residential
1449.0,153.0422111614,-27.430005415100002,98.46768975412388,residential
1450.0,153.0426554244,-27.4300644204,98.44310396919501,residential
1451.0,153.0430997142,-27.4301232654,98.44310396919501,residential
1452.0,153.0426853,-27.4325454,20.949866827935953,tertiary
1453.0,153.0427880615,-27.432159720300003,31.8250123629569,tertiary
1454.0,153.0543459,-27.4386722,97.46400866468844,residential
1455.0,153.0547912518,-27.4387242582,97.46400866468844,residential
1456.0,153.0372613,-27.4616258,40.41034226487561,residential
1457.0,153.0375530807,-27.461321193200003,40.62568890601947,residential
1458.0,153.0378512563,-27.4610216474,42.78671003156809,residential
1459.0,153.0371914,-27.4617076,37.316771947167005,residential
1460.0,153.0517264,-27.4343179,291.68383665336535,residential
1461.0,153.0512948649,-27.4342206715,276.22672814783925,residential
1462.0,153.0508488257,-27.434174450100002,281.0405520266852,residential
1463.0,153.0504156599,-27.434082576599998,307.69636411610026,residential
1464.0,153.054988,-27.4340818,265.4835208043972,tertiary
1465.0,153.0545523916,-27.4340160545,303.49528527453845,tertiary
1466.0,153.0556075,-27.4356653,40.460096225023435,residential
1467.0,153.0428713,-27.4590605,55.73767992199981,tertiary
1468.0,153.0364572,-27.4619039,92.31106429235389,residential
1469.0,153.0366384,-27.4619103,92.23037475519034,residential
1470.0,153.0368832,-27.4619233,99.2174579207208,residential
1471.0,153.0288746,-27.4527719,238.3736434007819,primary
1472.0,153.0284712716,-27.452943555700003,249.94755057287497,primary
1473.0,153.0304808,-27.4549023,131.50442039123473,primary
1474.0,153.0308171762,-27.4551678254,131.50442039123473,primary
1475.0,153.03115355239999,-27.4554333502,131.50442039123473,primary
1476.0,153.0258674,-27.4496471,97.05838955849472,secondary
1477.0,153.0443446,-27.4428736,182.82192676151882,residential
1478.0,153.0484622,-27.4407851,224.97519860493838,trunk
1479.0,153.008566,-27.4457628,130.32857024908085,primary
1480.0,153.0089084474,-27.446022097600004,130.31473905643477,primary
1481.0,153.0091980907,-27.446328327699998,139.89285286630596,primary
1482.0,153.00946078290002,-27.4466506035,152.95294053433713,primary
1483.0,153.00967475139998,-27.447002798899998,150.2118489886611,primary
1484.0,153.00989605610002,-27.4473514557,152.7312180088718,primary
1485.0,153.0101018445,-27.447707636300002,152.7312180088718,primary
1486.0,153.01034794219999,-27.4480416722,144.02265906866162,primary
1487.0,153.0106074156,-27.448368750100002,144.61641710634098,primary
1488.0,153.0108692787,-27.4486943021,143.83814088800062,primary
1489.0,153.0110718786,-27.449043028000002,167.45312258764108,primary
1490.0,153.01757,-27.4606138,275.36438600707737,primary
1491.0,153.0171218477,-27.4605988235,269.00377810664213,primary
1492.0,153.01667302200002,-27.460598454699998,274.6747074619426,primary
1493.0,153.0291384,-27.4525281,68.63674657186094,primary
1494.0,153.0295551879,-27.4523788551,66.7617884914799,primary
1495.0,153.0163527,-27.4605481,289.0644492881437,primary
1496.0,153.0159377773,-27.4603955936,294.1197755055245,primary
1497.0,153.0155278341,-27.4602318632,294.1197755055245,primary
1498.0,153.0148301,-27.4602271,179.3362624496486,primary
1499.0,153.0277927,-27.4532941,239.04383092565217,primary
1500.0,153.0274075199,-27.4535002086,239.04383092565217,primary
1501.0,153.0270911948,-27.4537826878,214.5826726728806,primary
1502.0,153.0425395,-27.4469012,175.85563769635846,primary
1503.0,153.0425719605,-27.4473008668,175.85563769635846,primary
1504.0,153.042604421,-27.4477005322,175.85563769635846,primary
1505.0,153.0426368815,-27.448100196,175.85563769635846,primary
1506.0,153.042669342,-27.4484998585,175.85563769635846,primary
1507.0,153.0445013,-27.4431301,15.405436520531032,unclassified
1508.0,153.0422495,-27.4493596,41.460827972601294,primary
1509.0,153.04250739309998,-27.449035452600004,26.73223096955471,primary
1510.0,153.0425699121,-27.448642570900002,353.8254658739963,primary
1511.0,153.04251832469998,-27.4482445218,353.05827682369227,primary
1512.0,153.0424640396,-27.447846748099998,353.05827682369227,primary
1513.0,153.0424097545,-27.447448972800004,353.05827682369227,primary
1514.0,153.0321707,-27.4590104,41.01563009584924,secondary
1515.0,153.0146227,-27.4598095,308.533186045875,primary
1516.0,153.0144857,-27.4636447,359.34101565039674,primary
1517.0,153.0144807542,-27.4632440702,359.6523251795833,primary
1518.0,153.0144780287,-27.4628434214,359.6523251795833,primary
1519.0,153.0144786634,-27.462442774899998,0.488719413198676,primary
1520.0,153.01448646059998,-27.4620422007,2.633959268350187,primary
1521.0,153.0145071017,-27.4616419635,2.633959268350187,primary
1522.0,153.01452802219998,-27.461241737399998,3.1447140231877797,primary
1523.0,153.0145526622,-27.4608416773,3.1447140231877797,primary
1524.0,153.0122747,-27.4591676,222.22357825568557,motorway
1525.0,153.0120172109,-27.4594935648,207.11089207552376,motorway
1526.0,153.0118703942,-27.459871010300002,193.60388462928563,motorway
1527.0,153.0117557298,-27.460258347800004,195.24662174336873,motorway
1528.0,153.0123264,-27.4582134,129.8242398868972,primary
1529.0,153.0148178,-27.4599276,178.08408071877068,primary
1530.0,153.0146147,-27.4596631,357.5383641261154,primary
1531.0,153.0142944,-27.4596028,308.6287141067658,primary
1532.0,153.0379851,-27.4294489,99.42182755282738,tertiary
1533.0,153.0384281906,-27.429514520599998,99.16342729713156,tertiary
1534.0,153.0388716162,-27.429578345,99.16342729713156,tertiary
1535.0,153.0140865,-27.4594546,302.26760752057606,primary
1536.0,153.01370632270002,-27.459241241999997,301.8896139653512,primary
1537.0,153.0133249576,-27.459029574099997,301.8896139653512,primary
1538.0,153.0374606,-27.4293577,101.02697303763098,residential
1539.0,153.037901465,-27.4294343576,101.02697303763098,residential
1540.0,153.0284097,-27.4500802,211.27904594411515,secondary
1541.0,153.0280419743,-27.4502730236,264.8072302770326,secondary
1542.0,153.0275946601,-27.45030929,264.8072302770326,secondary
1543.0,153.0263627,-27.4504499,255.24490531467498,residential
1544.0,153.02593196790002,-27.450562754699998,251.12283756586487,residential
1545.0,153.0255069684,-27.4506923979,251.12283756586487,residential
1546.0,153.0250823154,-27.4508229061,250.3438678062287,residential
1547.0,153.0246649629,-27.4509699026,244.92627763102607,residential
1548.0,153.024279781,-27.451174183899997,228.45443810798054,residential
1549.0,153.0239456158,-27.451441907,227.38575820725129,residential
1550.0,153.0236491584,-27.4517404644,216.35872730958528,residential
1551.0,153.0234152939,-27.452079413699998,202.3387942919037,residential
1552.0,153.0232550194,-27.4524534813,198.23032263529808,residential
1553.0,153.023114506,-27.4528340634,198.23032263529808,residential
1554.0,153.022971726,-27.453213971100002,198.58921057759358,residential
1555.0,153.0228394828,-27.4535968709,196.7943917089868,residential
1556.0,153.02272482360002,-27.4539838585,191.4040855570159,residential
1557.0,153.0275452,-27.4503133,265.9096437217363,secondary
1558.0,153.0120575,-27.4580133,129.83444328410894,primary
1559.0,153.0127724,-27.4587101,198.49609245149514,motorway
1560.0,153.0127731,-27.4586369,166.55266138876746,motorway
1561.0,153.0131559,-27.4589357,303.48673721526905,primary
1562.0,153.01278085479998,-27.458715246399997,304.30784730416036,primary
1563.0,153.0273149,-27.4503137,297.30872391854683,secondary
1564.0,153.0311434,-27.4574907,317.6765362562634,primary
1565.0,153.0294879,-27.4543564,196.65094043863377,secondary
1566.0,153.029041,-27.4526804,238.3508430834684,primary
1567.0,153.0298059,-27.4522563,59.231992794895184,primary
1568.0,153.03019183680001,-27.452051318600002,59.231992794895184,primary
1569.0,153.0305794034,-27.4518488157,59.97700670889488,primary
1570.0,153.0309866076,-27.451679860100004,65.24645562556465,primary
1571.0,153.0313930499,-27.451509331399997,64.50832655295368,primary
1572.0,153.0317984811,-27.451336878699998,64.50832655295368,primary
1573.0,153.0322028517,-27.4511624884,63.433707609185674,primary
1574.0,153.0326076055,-27.4509887982,64.5124554295771,primary
1575.0,153.0330130506,-27.4508163707,64.5124554295771,primary
1576.0,153.0115087,-27.4609191,2.9910508624000185,motorway
1577.0,153.0424353,-27.4450776,127.03008090149875,tertiary
1578.0,153.043111,-27.448596,72.38742385517148,unclassified
1579.0,153.0435391031,-27.448474753699998,72.38742385517148,unclassified
1580.0,153.0316007,-27.4580512,309.1508476811314,primary
1581.0,153.03131581899999,-27.4577468135,328.14511982541785,primary
1582.0,153.0384053,-27.4426499,30.21234338613211,unclassified
1583.0,153.0304635,-27.4572027,39.36982494319337,secondary
1584.0,153.0440867,-27.4430682,29.284668251565012,primary
1585.0,153.0443064291,-27.4427186952,29.289828831101406,primary
1586.0,153.0445625767,-27.4423918821,47.072353124179976,primary
1587.0,153.0449031663,-27.4421308838,50.50990131534566,primary
1588.0,153.0452295238,-27.4418560686,44.8967818677116,primary
1589.0,153.0315187,-27.4560375,347.535485064612,primary
1590.0,153.0446186,-27.4421455,69.21885094843266,unclassified
1591.0,153.0449158607,-27.4418697172,29.29402354858047,unclassified
1592.0,153.0311474,-27.4564221,40.72010611050961,primary
1593.0,153.0314405026,-27.4561184894,40.73901584548437,primary
1594.0,153.0302262,-27.4435644,188.81973423926223,primary
1595.0,153.0306539,-27.4569957,34.63387797379127,primary
1596.0,153.0314478,-27.4429708,359.4320382900759,motorway
1597.0,153.0200336,-27.4601801,189.55486792512482,residential
1598.0,153.0199590434,-27.4605752075,189.55486792512482,residential
1599.0,153.0427849,-27.4320023,102.57285522368826,tertiary
1600.0,153.0432258003,-27.4320781783,99.75918184353641,tertiary
1601.0,153.0369661,-27.4293152,283.5082546301226,secondary
1602.0,153.0365260706,-27.4292359738,279.6007379823478,secondary
